NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,irep
Sogdiana,UzJanid,1600,6.021588748,5.227460294,4.957139701,3.885345998,0.8625,0.857142857,0.8,0.9875,5,14
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.507619872,0.809090909,0.825,0.842857143,1,5,14
Big Island Hawaii,Hawaii2,1600,3.788443965,3.408401169,2.304883354,0.1,0.09,0.1,0.15,0,1.8,15
Cambodian Basin,ThAyuth,1600,7.294413202,4.36304379,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,15
Central Java,IdMatrm,1600,6.509363023,5.023117634,4.962089135,2.953692928,0.977777778,0.955555556,0.816666667,0.933333333,4.5,15
Deccan,InVijay,1600,7.397940009,5.556001768,5.636724332,2.978802007,0.9,0.977777778,0.8,0.971428571,5,15
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,1.8,0,0.083333333,0.333333333,0,2,15
Ghanaian Coast,GhAshnE,1600,4.823856424,3.211559744,2.816681909,3,0.172727273,0.325,0.333333333,0,3,15
Kachi Plain,InMugl*,1600,4.653354096,5.151295543,4.392177797,3.62,0.972727273,0.89,0.833333333,0.975,5,15
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.439583381,0.71,0.925,0.983333333,0.9875,5,15
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.803005136,5.645902496,0.990909091,0.916666667,1,1,5,15
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.803292284,0.827272727,0.916666667,0.857142857,1,5,15
Lowland Andes,EcJivaE,1600,3.25290942,3.421022327,2.477121255,1.4,0,0.083333333,0,0,3,15
Middle Yellow River Valley,CnMing*,1600,7.98951505,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,15
Niger Inland Delta,MaSaadi,1600,6.375973895,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,15
Orkhon Valley,MnMongL,1600,4.668255239,6.394529311,3.937513361,2.748993711,0.76,0.633333333,0.78,0.92,3.6,15
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,5.988721675,0.881818182,0.966666667,0.816666667,0.95,5,15
Sogdiana,UzJanid,1600,6.027078044,5.439656438,4.206059096,4.391763441,0.8625,0.857142857,0.8,0.9875,5,15
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.576594737,0.809090909,0.825,0.842857143,1,5,15
Big Island Hawaii,Hawaii2,1600,4.057762626,3.341480447,1.846017805,0.1,0.09,0.1,0.15,0,1.8,16
Cambodian Basin,ThAyuth,1600,7.506910164,6.350162204,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,16
Central Java,IdMatrm,1600,6.509745149,4.99870425,5.012573202,3.094403875,0.977777778,0.955555556,0.816666667,0.933333333,4.5,16
Deccan,InVijay,1600,7.397940009,5.550829864,5.750009457,3.069039829,0.9,0.977777778,0.8,0.971428571,5,16
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,16
Ghanaian Coast,GhAshnE,1600,2.358018085,3.640453829,3.421219322,3,0.172727273,0.325,0.333333333,0,3,16
Kachi Plain,InMugl*,1600,6.889313532,5.941950804,4.877045658,3.62,0.972727273,0.89,0.833333333,0.975,5,16
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.610155299,0.71,0.925,0.983333333,0.9875,5,16
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.825659338,5.786883218,0.990909091,0.916666667,1,1,5,16
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.923832335,0.827272727,0.916666667,0.857142857,1,5,16
Lowland Andes,EcJivaE,1600,2.80810548,1.208232683,2.477121255,1.4,0,0.083333333,0,0,3,16
Middle Yellow River Valley,CnMing*,1600,7.991916602,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,16
Niger Inland Delta,MaSaadi,1600,6.43744093,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,16
Orkhon Valley,MnMongL,1600,4.750995219,6.43451507,3.26983256,2.93432311,0.76,0.633333333,0.78,0.92,3.6,16
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,5.96013275,0.881818182,0.966666667,0.816666667,0.95,5,16
Sogdiana,UzJanid,1600,5.828551093,5.319940671,5.082613751,3.981457236,0.8625,0.857142857,0.8,0.9875,5,16
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.344005612,0.809090909,0.825,0.842857143,1,5,16
Big Island Hawaii,Hawaii2,1600,3.685042672,3.089182745,3.158906839,0.1,0.09,0.1,0.15,0,1.8,17
Cambodian Basin,ThAyuth,1600,7.658811078,5.324173677,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,17
Central Java,IdMatrm,1600,6.519184177,4.960020885,5.156307784,3.068025704,0.977777778,0.955555556,0.816666667,0.933333333,4.5,17
Deccan,InVijay,1600,7.397940009,5.549047463,5.412625781,3.06611832,0.9,0.977777778,0.8,0.971428571,5,17
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,1.8,0,0.083333333,0.333333333,0,2,17
Ghanaian Coast,GhAshnE,1600,5.169838449,6.89927335,3.895197507,3,0.172727273,0.325,0.333333333,0,3,17
Kachi Plain,InMugl*,1600,6.665688285,5.176251936,5.138432057,3.62,0.972727273,0.89,0.833333333,0.975,5,17
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.687238414,0.71,0.925,0.983333333,0.9875,5,17
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.831890166,5.67613759,0.990909091,0.916666667,1,1,5,17
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.899091316,0.827272727,0.916666667,0.857142857,1,5,17
Lowland Andes,EcJivaE,1600,3.797259635,2.861516119,2.477121255,1.4,0,0.083333333,0,0,3,17
Middle Yellow River Valley,CnMing*,1600,8.014132214,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,17
Niger Inland Delta,MaSaadi,1600,6.399413896,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,17
Orkhon Valley,MnMongL,1600,4.799560857,6.476087517,2.6895481,2.654514113,0.76,0.633333333,0.78,0.92,3.6,17
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,6.134727324,0.881818182,0.966666667,0.816666667,0.95,5,17
Sogdiana,UzJanid,1600,6.05308818,5.394449639,4.159860555,3.971031128,0.8625,0.857142857,0.8,0.9875,5,17
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.613096905,0.809090909,0.825,0.842857143,1,5,17
Big Island Hawaii,Hawaii2,1600,3.692726879,3.261740964,2.036033817,0.1,0.09,0.1,0.15,0,1.8,18
Cambodian Basin,ThAyuth,1600,6.590932965,6.679440455,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,18
Central Java,IdMatrm,1600,6.533918293,4.979437862,5.548711751,3.090794242,0.977777778,0.955555556,0.816666667,0.933333333,4.5,18
Deccan,InVijay,1600,7.397940009,5.553584658,5.079981673,3.027560851,0.9,0.977777778,0.8,0.971428571,5,18
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,18
Ghanaian Coast,GhAshnE,1600,4.652594184,4.089058302,4.26919145,3,0.172727273,0.325,0.333333333,0,3,18
Kachi Plain,InMugl*,1600,6.255284288,4.824271351,4.678895155,3.62,0.972727273,0.89,0.833333333,0.975,5,18
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.669967573,0.71,0.925,0.983333333,0.9875,5,18
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.810914169,5.662003817,0.990909091,0.916666667,1,1,5,18
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.886311425,0.827272727,0.916666667,0.857142857,1,5,18
Lowland Andes,EcJivaE,1600,2.551512029,2.689014542,2.477121255,1.4,0,0.083333333,0,0,3,18
Middle Yellow River Valley,CnMing*,1600,8.046852532,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,18
Niger Inland Delta,MaSaadi,1600,6.402536987,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,18
Orkhon Valley,MnMongL,1600,4.970996305,6.448287618,4.435207651,2.829633834,0.76,0.633333333,0.78,0.92,3.6,18
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,5.921335032,0.881818182,0.966666667,0.816666667,0.95,5,18
Sogdiana,UzJanid,1600,5.910474349,5.378419643,5.184133291,4.132011028,0.8625,0.857142857,0.8,0.9875,5,18
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.493792653,0.809090909,0.825,0.842857143,1,5,18
Big Island Hawaii,Hawaii2,1600,3.840363605,3.433408734,2.391658588,0.1,0.09,0.1,0.15,0,1.8,19
Cambodian Basin,ThAyuth,1600,5.305778725,5.626140358,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,19
Central Java,IdMatrm,1600,6.509517598,4.976654803,4.501348914,3.069804017,0.977777778,0.955555556,0.816666667,0.933333333,4.5,19
Deccan,InVijay,1600,7.397940009,5.552745234,4.530500253,3.017142633,0.9,0.977777778,0.8,0.971428571,5,19
Finger Lakes,UsIroqE,1600,3.740362689,5,2.77815125,1.8,0,0.083333333,0.333333333,0,2,19
Ghanaian Coast,GhAshnE,1600,4.847228774,4.142557422,3.945246589,3,0.172727273,0.325,0.333333333,0,3,19
Kachi Plain,InMugl*,1600,6.177822155,5.730187607,5.0868554,3.62,0.972727273,0.89,0.833333333,0.975,5,19
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.417101609,0.71,0.925,0.983333333,0.9875,5,19
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.83099045,5.699765942,0.990909091,0.916666667,1,1,5,19
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.943887305,0.827272727,0.916666667,0.857142857,1,5,19
Lowland Andes,EcJivaE,1600,3.114343929,1.326411354,2.477121255,1.4,0,0.083333333,0,0,3,19
Middle Yellow River Valley,CnMing*,1600,8.030642695,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,19
Niger Inland Delta,MaSaadi,1600,6.50839083,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,19
Orkhon Valley,MnMongL,1600,4.487291003,6.444678331,3.832164462,2.710243388,0.76,0.633333333,0.78,0.92,3.6,19
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,5.912804984,0.881818182,0.966666667,0.816666667,0.95,5,19
Sogdiana,UzJanid,1600,5.954922952,5.250210182,4.800289604,3.707395679,0.8625,0.857142857,0.8,0.9875,5,19
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.59085437,0.809090909,0.825,0.842857143,1,5,19
Big Island Hawaii,Hawaii2,1600,3.578784179,3.132699937,1.525743375,0.1,0.09,0.1,0.15,0,1.8,20
Cambodian Basin,ThAyuth,1600,5.993735987,4.373731448,5.190331698,4.4,0.554545455,0.877777778,1,0.95,5,20
Central Java,IdMatrm,1600,6.482222816,5.005182922,4.837411186,3.098317525,0.977777778,0.955555556,0.816666667,0.933333333,4.5,20
Deccan,InVijay,1600,7.397940009,5.550790461,3.993276895,2.914865579,0.9,0.977777778,0.8,0.971428571,5,20
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,20
Ghanaian Coast,GhAshnE,1600,4.693226805,5.647142046,3.253160086,3,0.172727273,0.325,0.333333333,0,3,20
Kachi Plain,InMugl*,1600,7.698752385,5.244773504,5.519991,3.62,0.972727273,0.89,0.833333333,0.975,5,20
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,3.501525495,0.71,0.925,0.983333333,0.9875,5,20
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.846109407,5.679812234,0.990909091,0.916666667,1,1,5,20
Latium,ItPapM1,1600,6.204119983,4.643452676,4.997001728,3.841986241,0.827272727,0.916666667,0.857142857,1,5,20
Lowland Andes,EcJivaE,1600,2.654828185,1.567207298,2.477121255,1.4,0,0.083333333,0,0,3,20
Middle Yellow River Valley,CnMing*,1600,7.988713139,6.562887381,5.848804701,5,0.909090909,0.908333333,0.857142857,1,6,20
Niger Inland Delta,MaSaadi,1600,6.484139683,5.677606953,4.84509804,3.62,0.966666667,0.95,0.98,0.9625,4.5,20
Orkhon Valley,MnMongL,1600,4.751036713,6.394095641,3.071624666,2.918199829,0.76,0.633333333,0.78,0.92,3.6,20
Paris Basin,FrBurbE,1600,7.322219295,6.414973348,5.658011397,5.75670545,0.881818182,0.966666667,0.816666667,0.95,5,20
Sogdiana,UzJanid,1600,6.000013199,5.322559612,4.47833481,4.135823144,0.8625,0.857142857,0.8,0.9875,5,20
Susiana,IrSafvd,1600,6.954242509,6.431363764,5.301029996,4.431632272,0.809090909,0.825,0.842857143,1,5,20
Big Island Hawaii,Hawaii3,1700,4.844486377,3.930769845,3.601279778,2.374093561,0.227272727,0.336363636,0.166666667,0,1.8,1
Cambodian Basin,ThAyuth,1700,6.959819983,5.652274413,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,1
Finger Lakes,UsIroqE,1700,5.269422892,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,1
Kachi Plain,InMugl*,1700,8.14902361,6.638656543,6.330958933,3.62,0.972727273,0.89,0.833333333,0.975,5,1
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.148945691,0.909090909,1,1,1,6,1
Kapuasi Basin,IdBrokE,1700,2.698970004,1.35947248,2.698970004,1,0,0.008333333,0.333333333,0,1,1
Konya Plain,TrOttm4,1700,7.380211242,6.671102073,5.84509804,5.730541152,0.990909091,0.916666667,1,1,5,1
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,1
Lena River Valley,RuYakuL,1700,4.052084218,5.48565919,2.701866679,1.4,0.181818182,0.333333333,0.333333333,0,6,1
Middle Yellow River Valley,CnQingE,1700,8.071903734,7.117271296,5.876570022,5.6,1,0.925,0.857142857,1,6,1
Orkhon Valley,MnZungh,1700,6.095914555,5.329512458,4.925035009,2.73642909,0.51,0.77,0.975,0.98,5,1
Paris Basin,FrBurbL,1700,7.403120521,6.327485978,5.72427587,6.553816958,0.990909091,0.975,0.833333333,0.975,6,1
Sogdiana,UzJanid,1700,6.027429166,5.125997886,4.758403046,3.859961756,0.8625,0.857142857,0.8,0.9875,5,1
Yemeni Coastal Plain,YeQasmi,1700,6.855322048,4.027867671,3.606679094,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,1
Big Island Hawaii,Hawaii3,1700,5.355484443,4.036287143,4.325804723,2.232199413,0.227272727,0.245454545,0.166666667,0,1.8,2
Cambodian Basin,ThAyuth,1700,6.130409751,5.650769057,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,2
Finger Lakes,UsIroqE,1700,4.700552249,5,2.77815125,1.8,0.090909091,0.083333333,0.333333333,0,2,2
Kachi Plain,InMugl*,1700,8.100587836,6.587363518,5.576338872,3.62,0.972727273,0.89,0.833333333,0.975,5,2
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.421493242,0.909090909,1,1,1,6,2
Kapuasi Basin,IdBrokE,1700,2.698970004,2.215891406,2.698970004,1,0,0.008333333,0.333333333,0,1,2
Konya Plain,TrOttm4,1700,7.380211242,6.681515897,5.84509804,5.79783402,0.990909091,0.916666667,1,1,5,2
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,2
Lena River Valley,RuYakuL,1700,4.843427171,3.414762001,2.924079158,1.4,0.181818182,0.333333333,0.333333333,0,6,2
Middle Yellow River Valley,CnQingE,1700,7.992408098,7.117271296,5.920220963,5.6,1,0.925,0.857142857,1,6,2
Orkhon Valley,MnZungh,1700,6.027242906,5.296808638,4.096100466,2.931906338,0.51,0.77,0.975,0.98,5,2
Paris Basin,FrBurbL,1700,7.403120521,6.374498942,5.72427587,6.56714817,0.990909091,0.975,0.833333333,0.975,6,2
Sogdiana,UzJanid,1700,5.993018942,5.46555159,5.211447193,4.108846771,0.8625,0.857142857,0.8,0.9875,5,2
Yemeni Coastal Plain,YeQasmi,1700,4.688729749,5.277399516,2.700066026,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,2
Big Island Hawaii,Hawaii3,1700,5.041998247,3.931235125,3.534411918,2.434452851,0.227272727,0.245454545,0.166666667,0,1.8,3
Cambodian Basin,ThAyuth,1700,6.930465055,5.663249983,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,3
Finger Lakes,UsIroqE,1700,4.655661294,5,2.77815125,1.8,0.090909091,0.083333333,0.333333333,0,2,3
Kachi Plain,InMugl*,1700,8.102077864,6.628960915,5.617876288,3.62,0.972727273,0.89,0.833333333,0.975,5,3
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.434291043,0.909090909,1,1,1,6,3
Kapuasi Basin,IdBrokE,1700,2.698970004,1.446502762,2.698970004,1,0,0.008333333,0.333333333,0,1,3
Konya Plain,TrOttm4,1700,7.380211242,6.674948425,5.84509804,5.593370603,0.990909091,0.916666667,1,1,5,3
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,3
Lena River Valley,RuYakuL,1700,2.38756033,3.163726705,2.766185408,1.4,0.181818182,0.333333333,0.333333333,0,6,3
Middle Yellow River Valley,CnQingE,1700,8.093328233,7.117271296,5.909035728,5.6,1,0.925,0.857142857,1,6,3
Orkhon Valley,MnZungh,1700,6.07676061,5.306747564,3.601702478,2.628737784,0.51,0.77,0.975,0.98,5,3
Paris Basin,FrBurbL,1700,7.403120521,6.343535983,5.72427587,6.531821333,0.990909091,0.975,0.833333333,0.975,6,3
Sogdiana,UzJanid,1700,5.813711463,5.370268545,4.627558668,4.361835634,0.8625,0.857142857,0.8,0.9875,5,3
Yemeni Coastal Plain,YeQasmi,1700,4.980636971,5.228935967,3.110881077,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,3
Big Island Hawaii,Hawaii3,1700,5.060505099,4.088309987,3.842544032,2.32919487,0.227272727,0.336363636,0.166666667,0,1.8,4
Cambodian Basin,ThAyuth,1700,7.099596344,8.141588496,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,4
Finger Lakes,UsIroqE,1700,5.625487972,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,4
Kachi Plain,InMugl*,1700,8.100985719,6.587111086,5.87039112,3.62,0.972727273,0.89,0.833333333,0.975,5,4
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.375602297,0.909090909,1,1,1,6,4
Kapuasi Basin,IdBrokE,1700,2.698970004,2.130080724,2.698970004,1,0,0.008333333,0.333333333,0,1,4
Konya Plain,TrOttm4,1700,7.380211242,6.670849256,5.84509804,5.804371203,0.990909091,0.916666667,1,1,5,4
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,4
Lena River Valley,RuYakuL,1700,5.045728364,2.723013186,3.2689971,1.4,0.181818182,0.333333333,0.333333333,0,6,4
Middle Yellow River Valley,CnQingE,1700,8.082834391,7.117271296,5.866876342,5.6,1,0.925,0.857142857,1,6,4
Orkhon Valley,MnZungh,1700,6.018137012,5.269025782,4.85046837,2.768015667,0.51,0.77,0.975,0.98,5,4
Paris Basin,FrBurbL,1700,7.403120521,6.386636353,5.72427587,6.335484453,0.990909091,0.975,0.833333333,0.975,6,4
Sogdiana,UzJanid,1700,6.044465879,5.424512407,4.752442985,3.963120991,0.8625,0.857142857,0.8,0.9875,5,4
Yemeni Coastal Plain,YeQasmi,1700,5.078370345,5.042430626,2.476677697,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,4
Big Island Hawaii,Hawaii3,1700,5.309177498,4.037354427,3.985371678,2.240215153,0.227272727,0.336363636,0.166666667,0,1.8,5
Cambodian Basin,ThAyuth,1700,6.439404777,6.676099186,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,5
Finger Lakes,UsIroqE,1700,5.142430786,5,2.77815125,1.8,0,0.083333333,0.333333333,0,2,5
Kachi Plain,InMugl*,1700,8.071573838,6.539546851,5.481795066,3.62,0.972727273,0.89,0.833333333,0.975,5,5
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.548658636,0.909090909,1,1,1,6,5
Kapuasi Basin,IdBrokE,1700,2.698970004,1.826130065,2.698970004,1,0,0.008333333,0.333333333,0,1,5
Konya Plain,TrOttm4,1700,7.380211242,6.67631575,5.84509804,5.709745214,0.990909091,0.916666667,1,1,5,5
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,5
Lena River Valley,RuYakuL,1700,5.150492298,1.286973041,2.234260716,1.4,0.181818182,0.333333333,0.333333333,0,6,5
Middle Yellow River Valley,CnQingE,1700,7.987761993,7.117271296,5.909966976,5.6,1,0.925,0.857142857,1,6,5
Orkhon Valley,MnZungh,1700,6.098687206,5.260978508,4.743011873,2.565934605,0.51,0.77,0.975,0.98,5,5
Paris Basin,FrBurbL,1700,7.403120521,6.411611076,5.72427587,6.154861481,0.990909091,0.975,0.833333333,0.975,6,5
Sogdiana,UzJanid,1700,6.044813432,5.450646167,4.333200029,3.961608309,0.8625,0.857142857,0.8,0.9875,5,5
Yemeni Coastal Plain,YeQasmi,1700,4.879823345,4.541441205,3.692869891,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,5
Big Island Hawaii,Hawaii3,1700,5.24129313,3.965045665,4.152656419,2.288823756,0.227272727,0.336363636,0.166666667,0,1.8,6
Cambodian Basin,ThAyuth,1700,7.206595858,5.39373545,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,6
Finger Lakes,UsIroqE,1700,4.953534552,5,2.77815125,1.8,0.090909091,0.083333333,0.333333333,0,2,6
Kachi Plain,InMugl*,1700,8.099605256,6.528622952,4.712693512,3.62,0.972727273,0.89,0.833333333,0.975,5,6
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.540139615,0.909090909,1,1,1,6,6
Kapuasi Basin,IdBrokE,1700,2.698970004,1.819903152,2.698970004,1,0,0.008333333,0.333333333,0,1,6
Konya Plain,TrOttm4,1700,7.380211242,6.676957926,5.84509804,5.763504344,0.990909091,0.916666667,1,1,5,6
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,6
Lena River Valley,RuYakuL,1700,3.788634826,3.325030848,2.647958528,1.4,0.181818182,0.333333333,0.333333333,0,6,6
Middle Yellow River Valley,CnQingE,1700,8.167664207,7.117271296,5.877129469,5.6,1,0.925,0.857142857,1,6,6
Orkhon Valley,MnZungh,1700,6.169866151,5.34726896,4.488008064,2.831513018,0.51,0.77,0.975,0.98,5,6
Paris Basin,FrBurbL,1700,7.403120521,6.396160999,5.72427587,6.703666994,0.990909091,0.975,0.833333333,0.975,6,6
Sogdiana,UzJanid,1700,5.719724979,5.28345062,4.545517428,4.166759487,0.8625,0.857142857,0.8,0.9875,5,6
Yemeni Coastal Plain,YeQasmi,1700,4.089503123,4.834418673,3.278057226,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,6
Big Island Hawaii,Hawaii3,1700,5.151077699,3.954482812,3.799897924,2.481162169,0.227272727,0.245454545,0.166666667,0,1.8,7
Cambodian Basin,ThAyuth,1700,6.863639116,6.12096249,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,7
Finger Lakes,UsIroqE,1700,5.36588832,5,3.477121255,1.8,0,0.083333333,0.333333333,0,2,7
Kachi Plain,InMugl*,1700,8.148156392,6.60895694,5.582332436,3.62,0.972727273,0.89,0.833333333,0.975,5,7
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.31238436,0.909090909,1,1,1,6,7
Kapuasi Basin,IdBrokE,1700,2.698970004,2.3341566,2.698970004,1,0,0.008333333,0.333333333,0,1,7
Konya Plain,TrOttm4,1700,7.380211242,6.674456819,5.84509804,5.754465213,0.990909091,0.916666667,1,1,5,7
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,7
Lena River Valley,RuYakuL,1700,5.572595304,2.049845898,2.679111519,1.4,0.181818182,0.333333333,0.333333333,0,6,7
Middle Yellow River Valley,CnQingE,1700,8.025027701,7.117271296,5.892944654,5.6,1,0.925,0.857142857,1,6,7
Orkhon Valley,MnZungh,1700,6.171753385,5.26139446,4.334473256,2.492505142,0.51,0.77,0.975,0.98,5,7
Paris Basin,FrBurbL,1700,7.403120521,6.313610851,5.72427587,6.48994758,0.990909091,0.975,0.833333333,0.975,6,7
Sogdiana,UzJanid,1700,6.100185292,5.276934307,4.701025165,3.955381748,0.8625,0.857142857,0.8,0.9875,5,7
Yemeni Coastal Plain,YeQasmi,1700,4.771714516,4.454233078,3.8351027,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,7
Big Island Hawaii,Hawaii3,1700,5.082211693,3.998944705,3.747208307,2.263773705,0.227272727,0.336363636,0.166666667,0,1.8,8
Cambodian Basin,ThAyuth,1700,6.695016271,6.33738515,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,8
Finger Lakes,UsIroqE,1700,4.64996768,5,2.77815125,1.8,0.090909091,0.083333333,0.333333333,0,2,8
Kachi Plain,InMugl*,1700,8.112101884,6.587564413,5.494211905,3.62,0.972727273,0.89,0.833333333,0.975,5,8
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.2757853,0.909090909,1,1,1,6,8
Kapuasi Basin,IdBrokE,1700,2.698970004,1.408972542,2.698970004,1,0,0.008333333,0.333333333,0,1,8
Konya Plain,TrOttm4,1700,7.380211242,6.674599151,5.84509804,5.677115302,0.990909091,0.916666667,1,1,5,8
Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,4.38,0.827272727,0.833333333,0.842857143,1,5.4,8
Lena River Valley,RuYakuL,1700,5.491741631,2.923882828,3.344726403,1.4,0.181818182,0.333333333,0.333333333,0,6,8
Middle Yellow River Valley,CnQingE,1700,8.073128965,7.117271296,5.885622128,5.6,1,0.925,0.857142857,1,6,8
Orkhon Valley,MnZungh,1700,6.07803422,5.254228665,4.219311072,2.589257776,0.51,0.77,0.975,0.98,5,8
Paris Basin,FrBurbL,1700,7.403120521,6.354531712,5.72427587,6.405996162,0.990909091,0.975,0.833333333,0.975,6,8
Sogdiana,UzJanid,1700,6.005949482,5.474337609,5.129792173,3.900084227,0.8625,0.857142857,0.8,0.9875,5,8
Yemeni Coastal Plain,YeQasmi,1700,4.937078216,5.1114597,3.276698434,2.4,0.572727273,0.272727273,0.833333333,0.814285714,5,8
Big Island Hawaii,Hawaii3,1700,5.164524195,4.00579835,3.826875126,2.346828011,0.227272727,0.336363636,0.166666667,0,1.8,9
Cambodian Basin,ThAyuth,1700,6.940038128,6.370778483,5.190331698,4.4,0.554545455,0.888888889,1,0.95,5,9
Finger Lakes,UsIroqE,1700,4.569018322,5,3.477121255,1.8,0.090909091,0.083333333,0.333333333,0,2,9
Kachi Plain,InMugl*,1700,8.135022675,6.597080037,5.312079058,3.62,0.972727273,0.89,0.833333333,0.975,5,9
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,4.322129857,0.909090909,1,1,1,6,9
Kapuasi Basin,IdBrokE,1700,2.698970004,1.689056193,2.698970004,1,0,0.008333333,0.333333333,0,1,9
